130,ZULEYKA LIZARAZO,Calle de Jose Luis Aramburu 89 Piso 7 ,21900,Huelva,763835872,zlizaraz@aol.com,1980-08-10,girl1.jpg,Asistente de Laboratorio Clinico,6,Jefe de Proyectos Arquitectonicos y de Ingenieria,6,Tecnico Quimico,4,Master Universitario en Investigacion en Conservac,Universidad de A Coruña,italiano,5,gallego,6,italiano,1,valenciano,4,C,Visual-Studio,Ajax,C,python,Ajax,C++,Django
131,IGNACIO JULIO AIZPITARTE,Acceso Rafael Lobato 33 Apt. 00 ,11798,Cadiz,643870943,ijulio@hotmail.com,1994-06-06,man2.jpg,Jefe Central de Presupuesto,5,Traductor,1,Tecnico Electricista,4,Programa Oficial de Doctorado en Literaturas Galle,Universitat de València (Estudi General),valenciano,4,arabe,5,gallego,3,italiano,0,php,css,Windows,.Net,.Net,XML,Visual-Studio,Windows
132,SAULIUS PECHARROMAN,C. de Emilia Corominas 69 Puerta 7 ,26851,La Rioja,762202219,specharroma@yahoo.com,1987-10-16,man2.jpg,Asistente de Botanica,6,Facilitador de Desarrollo en Artes Auditivas,7,Analista de Higiene y Seguridad Industrial,2,Master Universitario en Politicas y Practicas de I,Universidad de Malaga,frances ,8,gallego,3,aleman,10,vasco,5,Linux,.Net,Java,Android,sql,html,sql,Flash
133,ELENA CRISTINA GONCALVES,Rambla de Aitor Perelló 81,29197,Malaga,729636316,ecristina@hotmail.com,1972-12-24,girl2.jpg,Jefe de Analisis y Control Financiero,10,Jefe de Unidades Nutricionales,1,Contabilista,5,Master Universitario en Sistemas de Informacion Co,Universitat de València (Estudi General),catalan,2,español,0,frances ,0,frances ,6,Django,C++,C++,database,Linux,Objective-c,Ruby-on-rails,Ruby-on-rails
134,RAMON ERNESTO LANZUELA,Acceso Eva Lastra 24 Puerta 5 ,39207,Cantabria,747560670,rernesto@gmail.com,1985-06-11,man1.jpg,Tecnico Electromecanico de Equipos Odontologicos,0,Psicologo,6,Tecnico de Taller de Micromecanica,6,Doctor en Programa Oficial de Posgrado en didactic,Universidad del Pais Vasco/Euskal Herriko Uniberts,frances ,5,catalan,3,ingles,1,holandes,0,Java,mysql,jquery,Windows,Java,.Net,Ajax,Ruby-on-rails
135,ANDREA KATHERINE LANZOS,Paseo de Olga Plaza 740,28597,Madrid,641187770,akatherine@gmail.com,1975-05-05,girl1.jpg,Director de Orfeon Universitario,8,Serigrafista Principal,6,Asesor Artistico,7,Doctor en Programa Oficial de Posgrado en Traumato,Universidad de Granada,holandes,4,catalan,0,aleman,1,vasco,1,sql,Ajax,Linux,mysql,Linux,XML,php,asp.net
136,ADUR JUNCAL,C. Julian Moya 4 Puerta 3 ,08498,Barcelona,664210585,ajunca@yahoo.com,1981-07-06,man2.jpg,Jefe de Unidades Nutricionales,5,Supervisor de Servicios Generales,8,Serigrafista Principal,6,Master Universitario en Estudios Migratorios. Desa,Universidad Internacional de La Rioja,holandes,6,frances ,8,vasco,0,catalan,4,php,php,Ajax,mysql,Windows,database,php,.Net
137,MARIA VINYET LINO,Ronda de Luisa Echeverría 67 Apt. 23 ,45357,Toledo,763823623,mvinyet@hotmail.com,1996-10-08,girl1.jpg,Caligrafo,10,Asistente de Recursos Humanos,0,Asistente de Recursos Humanos,10,Master Universitario en Arquitectura y Acondiciona,Universidad Rovira i Virgili,arabe,7,catalan,3,gallego,10,holandes,4,Objective-c,database,C++,sql,Sql-server,Visual-Studio,Django,C
138,ROZINA CARAPETO,Cañada Rosario Isern 985,31452,Navarra,671482980,rcarapet@hotmail.com,1978-09-27,girl2.jpg,Especialista en Informacion Jefe,0,Investigador Ocupacional,9,Jefe Central de Recursos Humanos,6,Programa de Doctorado en la Globalizacion a Examen,Universidad Francisco de Vitoria,portugues,10,ingles,4,portugues,8,catalan,7,jquery,Objective-c,html,Visual Basic,javascript,.Net,Windows,C++
139,FELISA PILAR PESQUEIRA,C. Eva Barriga 334,15605,Coruna,795510429,fpilar@aol.com,1992-11-14,girl1.jpg,Serigrafista Principal,8,Coordinador Sectorial de Cultura,4,Tecnico de Equipos de Telecomunicaciones,1,Doctor en Programa Oficial de Posgrado en Arte y M,Universidad Autonoma de Madrid,aleman,1,valenciano,8,valenciano,1,catalan,6,php,C++,Django,Ruby-on-rails,css,Iphone-sdk,Visual Basic,Android
140,FRANCISCO SALES MUNIESA,Alameda de Miguel Ángel Arregui 26 Puerta 3 ,37688,Salamanca,747530098,fsales@hotmail.com,1991-01-15,man2.jpg,Medico Jefe,8,Curador,5,Coordinador Sectorial de Cultura,2,Master Universitario en Investigacion en la Enseñ,Universitat Abat Oliba CEU,español,8,ingles,6,valenciano,5,valenciano,8,Iphone-sdk,database,Ruby-on-rails,Android,.Net,Sql-server,html,Sql-server
141,MARIA LEONORA ROSINES,Plaza de Julio Pintor 8,41464,Sevilla,785491374,mleonora@hotmail.com,1987-04-15,girl2.jpg,Serigrafista Principal,2,Especialista en Pasantias y Actividades Complement,9,Analista de Asuntos Audiovisuales,5,Programa Oficial de Doctorado en Biociencias y Cie,Universidad de Huelva,frances ,2,frances ,4,holandes,8,aleman,1,C,php,sql,html,Linux,Visual Basic,XML,mysql
142,LIMBER PADRINO,Avenida de Belen Boix 1,44873,Teruel,654718997,lpadrin@mail.kz,1976-04-14,man1.jpg,Jefe de Operaciones Bomberiles,9,Mecanico Dental,5,Jefe Central de Informacion y Control Estudiantil,3,Programa Oficial de Doctorado en Periodismo,Universidad Internacional de Andalucia,valenciano,5,gallego,2,valenciano,0,arabe,5,Visual Basic,Linux,database,Visual Basic,Android,jquery,C++,C++
143,PETER JAMES LAGOS,Cañada Claudia León 32,40452,Segovia,645075064,pjames@hotmail.com,1973-07-03,man2.jpg,Jefe de Analisis y Procesamiento de Compras,7,Operador de Computacion,5,Abogado,2,Programa de Doctorado en Tecnologias y Sistemas de,Universidad de Girona,catalan,1,catalan,6,catalan,2,portugues,9,Linux,php,html,python,Java,C,Sql-server,php
144,FLORINA ALINA AHIJON,Vial Jose Manuel Segura 82,25416,Lleida,766027108,falina@gmail.com,1995-02-24,girl1.jpg,Tecnico Radiologo,5,Especialista de Sistemas de Informatica,4,Asistente Agropecuario,10,Master Universitario en Artes de la Comunicacion C,Universidad Pablo de Olavide,arabe,1,aleman,8,frances ,4,holandes,2,jquery,C++,php,asp.net,python,Objective-c,asp.net,Android
145,ALFONSO ALEJANDRO REPARAZ,Calle Jose Carlos Suárez 527 Piso 2 ,22528,Huesca,647289768,aalejandro@gmail.com,1996-02-19,man1.jpg,Asistente de Costos de Obras,3,Auxiliar de Servicios para el Arte,7,Contabilista,8,Master Universitario en Necesidades Especificas de,Universidad Rovira i Virgili,gallego,3,frances ,3,italiano,8,valenciano,4,database,database,database,php,Flash,jquery,C++,sql
146,JOSE RUYMAN BELLERA,Vial Margarita Sancho 20 Piso 8 ,01588,Alava,786150567,jruyman@aol.com,1977-01-31,man1.jpg,Auxiliar de Biblioteca,2,Evaluador Curricular,1,Instructor de Desarrollo en Artes Escenicas,1,Graduado o Graduada en Diseño de Moda por la Univ,Universidad de Cantabria,vasco,5,holandes,8,frances ,5,valenciano,3,Sql-server,Visual Basic,Django,C,html,Iphone-sdk,javascript,iphone
147,LOIS ASLA,Alameda Rafael Pomares 20,09694,Burgos,716958365,lasl@yahoo.com,1989-02-10,girl2.jpg,Supervisor de Carpinteria (Codigo Transitorio),3,Asistente Ejecutivo de Estudios para Graduados,3,Supervisor de Asuntos Audiovisuales,9,Master Universitario en Investigacion y Uso Racion,Universidad del Pais Vasco/Euskal Herriko Uniberts,aleman,3,catalan,6,italiano,4,aleman,8,php,sql,javascript,C,asp.net,css,iphone,Flash
148,ELIAS VICENTE UBIS,Rambla Nerea Diéguez 838,44523,Teruel,775083872,evicente@gmail.com,1996-06-15,man1.jpg,Tecnico en Telematica,5,Jefe de Fotografia,0,Instructor de Desarrollo en Artes Escenicas,8,Graduado o Graduada en Fisica por la Universidad d,Universidad Pontificia de Salamanca,catalan,8,aleman,9,gallego,5,vasco,0,asp.net,Iphone-sdk,sql,jquery,Android,javascript,sql,css
149,MATIAS JESUS JUNCA,Plaza de Juan Rueda 24,50666,Zaragoza,672678828,mjesus@yahoo.com,1987-06-19,man2.jpg,Asistente de Investigacion en Ciencias Sociales,8,Inspector General de los Servicios Bomberiles,5,Asistente de Asuntos Literarios,2,Graduado o Graduada en Ciencias Experimentales por,Universitat Internacional de Catalunya,arabe,9,italiano,4,aleman,3,holandes,4,Iphone-sdk,jquery,Flash,XML,jquery,Sql-server,Visual Basic,database
